id_usuario,id_estabelecimento,visualizacoes_perfil,saves_favoritos,compartilhamentos
1623,572,3.0,0.0,0.0
407,116,8.0,2.0,1.0
4699,64,7.0,1.0,1.0
2197,275,5.0,0.0,0.0
2362,61,2.0,2.0,0.0
946,79,4.0,0.0,0.0
2716,181,11.0,3.0,0.0
5469,73,5.0,0.0,0.0
5155,162,4.0,1.0,0.0
486,248,3.0,0.0,0.0
743,280,7.0,0.0,0.0
1903,133,12.0,1.0,1.0
2109,91,9.0,1.0,0.0
4676,221,8.0,2.0,0.0
3966,224,4.0,0.0,0.0
470,62,5.0,1.0,0.0
4486,94,7.0,1.0,0.0
100,266,9.0,1.0,2.0
468,62,7.0,0.0,0.0
4083,284,7.0,1.0,1.0
2501,285,9.0,0.0,0.0
2363,26,1.0,0.0,0.0
3905,174,6.0,0.0,0.0
3881,42,9.0,1.0,0.0
3587,278,4.0,,0.0
126,288,6.0,1.0,0.0
5162,118,4.0,0.0,0.0
4779,242,4.0,1.0,0.0
4728,207,5.0,0.0,1.0
1237,211,4.0,1.0,0.0
285,59,5.0,0.0,0.0
5295,250,6.0,0.0,0.0
3548,17,2.0,0.0,1.0
225,166,3.0,,
2970,137,2.0,1.0,0.0
4349,66,4.0,1.0,1.0
4397,131,4.0,0.0,0.0
5082,61,9.0,2.0,1.0
1225,94,4.0,0.0,0.0
1853,26,6.0,2.0,0.0
404,227,6.0,0.0,0.0
5425,108,5.0,1.0,1.0
2331,1,7.0,0.0,0.0
4801,147,5.0,0.0,0.0
2825,383,4.0,1.0,0.0
1404,188,6.0,0.0,0.0
4026,53,4.0,,0.0
307,87,8.0,0.0,1.0
4006,229,2.0,0.0,0.0
1620,19,4.0,0.0,0.0
2707,275,9.0,1.0,1.0
4780,280,4.0,0.0,0.0
3339,184,10.0,1.0,0.0
1406,206,3.0,0.0,0.0
846,223,9.0,2.0,2.0
3289,210,3.0,1.0,0.0
4743,61,4.0,0.0,0.0
5251,199,,0.0,1.0
5479,155,3.0,1.0,
2302,37,7.0,1.0,0.0
464,51,3.0,0.0,0.0
3390,209,6.0,2.0,1.0
1281,291,6.0,0.0,0.0
940,259,3.0,2.0,0.0
523,194,6.0,1.0,1.0
5270,3,7.0,3.0,2.0
427,213,5.0,0.0,0.0
534,37,3.0,0.0,0.0
1133,267,3.0,0.0,0.0
4402,251,6.0,0.0,0.0
3918,129,8.0,2.0,
4832,252,10.0,4.0,0.0
1565,147,6.0,0.0,1.0
389,52,3.0,1.0,0.0
5539,284,3.0,0.0,0.0
2928,82,4.0,0.0,0.0
775,107,1.0,0.0,0.0
2518,293,6.0,0.0,0.0
31,147,7.0,1.0,0.0
2435,245,7.0,1.0,0.0
1297,257,8.0,1.0,0.0
3602,91,9.0,2.0,0.0
4175,256,3.0,1.0,0.0
1277,299,,2.0,0.0
3959,183,4.0,1.0,0.0
3701,43,9.0,2.0,1.0
4582,107,4.0,0.0,
1379,240,10.0,2.0,0.0
1872,30,7.0,1.0,
105,8,8.0,2.0,1.0
4702,215,5.0,1.0,0.0
99,268,3.0,,0.0
5876,89,9.0,2.0,3.0
3729,160,5.0,1.0,0.0
1871,102,11.0,0.0,1.0
170,296,7.0,0.0,0.0
4891,260,7.0,0.0,1.0
4033,66,5.0,0.0,0.0
2846,186,10.0,0.0,0.0
5372,265,4.0,0.0,0.0
1217,216,,1.0,
4612,280,7.0,0.0,
139,20,3.0,0.0,0.0
2234,173,9.0,0.0,0.0
2189,296,3.0,0.0,0.0
778,172,11.0,,0.0
4564,151,6.0,0.0,0.0
3346,197,5.0,1.0,0.0
5719,265,,1.0,
4713,214,8.0,0.0,0.0
2155,34,6.0,1.0,0.0
99,235,4.0,0.0,0.0
1196,94,5.0,0.0,1.0
4926,220,6.0,1.0,0.0
4943,9,6.0,0.0,0.0
1688,156,5.0,0.0,0.0
5673,11,10.0,1.0,0.0
765,16,2.0,1.0,0.0
5607,23,5.0,0.0,0.0
3360,163,5.0,0.0,0.0
4031,203,10.0,4.0,1.0
2692,24,8.0,0.0,0.0
1,163,5.0,0.0,0.0
4117,21,5.0,0.0,1.0
5422,78,5.0,0.0,0.0
6071,155,8.0,2.0,0.0
3201,257,7.0,,0.0
1430,27,,,0.0
4302,45,7.0,1.0,0.0
668,165,,1.0,0.0
200,26,5.0,0.0,0.0
3136,178,3.0,1.0,0.0
5544,11,7.0,0.0,0.0
1125,250,4.0,0.0,0.0
4825,239,4.0,0.0,1.0
3127,133,9.0,0.0,
6938,270,4.0,0.0,0.0
5948,248,4.0,0.0,0.0
229,161,9.0,1.0,0.0
4816,261,7.0,0.0,0.0
5572,42,7.0,0.0,0.0
5606,163,2.0,1.0,1.0
4004,145,4.0,1.0,1.0
2541,61,5.0,0.0,0.0
1521,76,8.0,0.0,0.0
2270,236,6.0,1.0,0.0
5165,14,6.0,0.0,0.0
4607,56,5.0,0.0,1.0
4171,80,,0.0,0.0
3119,239,6.0,1.0,1.0
2509,85,11.0,0.0,2.0
4727,237,9.0,1.0,0.0
1708,51,4.0,0.0,0.0
4036,63,4.0,1.0,0.0
4952,282,5.0,0.0,0.0
3105,77,9.0,0.0,0.0
1356,204,,,0.0
1301,84,7.0,0.0,0.0
3041,270,4.0,0.0,0.0
1198,169,7.0,1.0,0.0
4809,269,6.0,1.0,0.0
1086,245,6.0,1.0,0.0
4830,91,7.0,0.0,0.0
5392,287,7.0,0.0,0.0
54,291,7.0,1.0,0.0
880,120,5.0,1.0,0.0
3363,172,7.0,1.0,0.0
5813,57,7.0,0.0,1.0
2987,159,10.0,0.0,1.0
5446,268,2.0,0.0,0.0
473,133,10.0,2.0,0.0
312,210,7.0,0.0,0.0
2204,250,7.0,1.0,0.0
727,144,3.0,0.0,1.0
2845,275,4.0,0.0,
4763,261,4.0,0.0,0.0
4839,213,7.0,1.0,1.0
5857,245,8.0,2.0,0.0
1427,239,5.0,0.0,0.0
2394,98,9.0,3.0,0.0
1318,150,3.0,0.0,0.0
5692,153,12.0,0.0,0.0
3971,2,5.0,0.0,1.0
2157,77,10.0,3.0,0.0
4923,142,4.0,1.0,0.0
5211,255,6.0,2.0,0.0
74,180,8.0,1.0,1.0
1304,274,5.0,0.0,0.0
440,11,7.0,1.0,1.0
3764,40,8.0,2.0,1.0
3301,271,1.0,0.0,1.0
553,241,11.0,2.0,3.0
6834,183,4.0,0.0,1.0
918,57,5.0,0.0,0.0
2929,146,4.0,1.0,0.0
5234,205,7.0,1.0,0.0
1001,18,6.0,1.0,0.0
2792,29,4.0,1.0,0.0
106,87,9.0,0.0,0.0
728,42,5.0,0.0,0.0
360,150,6.0,0.0,0.0
4310,187,3.0,,0.0
835,73,4.0,1.0,0.0
4538,48,,0.0,
1770,221,4.0,0.0,0.0
4261,214,3.0,0.0,1.0
2434,167,6.0,2.0,0.0
1465,31,7.0,1.0,0.0
3287,221,7.0,0.0,0.0
2509,14,8.0,1.0,1.0
5985,266,9.0,2.0,0.0
301,107,11.0,1.0,1.0
2101,98,4.0,1.0,0.0
3149,104,10.0,0.0,0.0
2516,13,6.0,1.0,0.0
5127,238,3.0,0.0,0.0
2424,150,8.0,2.0,0.0
3495,174,5.0,0.0,1.0
4676,127,5.0,,0.0
1855,131,3.0,0.0,0.0
5806,228,11.0,,
219,169,4.0,1.0,0.0
4610,77,3.0,1.0,0.0
259,225,5.0,,2.0
6707,25,6.0,2.0,0.0
1882,253,11.0,0.0,0.0
3718,9,6.0,0.0,0.0
4899,268,5.0,,1.0
2214,8,7.0,2.0,1.0
4052,54,10.0,1.0,0.0
4672,68,5.0,0.0,0.0
2517,100,5.0,,0.0
1952,116,9.0,1.0,1.0
1661,178,5.0,0.0,0.0
5168,284,2.0,0.0,0.0
3351,203,1.0,0.0,0.0
2193,255,8.0,1.0,1.0
4325,242,6.0,1.0,0.0
2591,1,6.0,0.0,0.0
3037,108,9.0,0.0,1.0
316,255,3.0,1.0,0.0
3839,269,7.0,1.0,1.0
4930,185,7.0,1.0,0.0
6532,48,7.0,2.0,0.0
2134,275,5.0,2.0,0.0
2410,222,6.0,0.0,
3090,34,8.0,1.0,1.0
3346,152,7.0,0.0,0.0
3437,297,6.0,0.0,1.0
4198,87,3.0,1.0,1.0
4952,41,7.0,1.0,0.0
882,273,3.0,1.0,0.0
5843,264,6.0,0.0,0.0
255,115,8.0,0.0,0.0
1616,8,6.0,2.0,0.0
1203,268,5.0,0.0,0.0
1568,173,5.0,0.0,0.0
2837,210,5.0,1.0,0.0
4359,164,8.0,3.0,0.0
652,645,10.0,1.0,0.0
1723,58,4.0,2.0,0.0
2396,149,6.0,0.0,0.0
529,266,6.0,1.0,0.0
3661,82,4.0,2.0,0.0
2554,131,9.0,1.0,0.0
251,149,4.0,1.0,0.0
4230,287,6.0,1.0,2.0
2957,67,1.0,0.0,0.0
5763,61,6.0,1.0,0.0
3464,165,4.0,1.0,0.0
1095,97,4.0,0.0,0.0
2158,223,,1.0,0.0
5703,191,8.0,1.0,0.0
3032,259,10.0,2.0,1.0
2069,5,5.0,2.0,0.0
5524,203,7.0,1.0,0.0
5725,200,1.0,0.0,0.0
1866,167,7.0,1.0,0.0
3505,82,7.0,1.0,0.0
4390,277,7.0,0.0,0.0
1658,288,5.0,,0.0
3643,259,8.0,1.0,1.0
2828,268,4.0,0.0,0.0
1416,152,5.0,2.0,0.0
1367,49,5.0,0.0,0.0
3760,83,10.0,1.0,0.0
618,7,4.0,1.0,1.0
4089,88,6.0,0.0,
1574,212,6.0,1.0,1.0
4061,286,3.0,1.0,0.0
3106,49,3.0,0.0,0.0
5973,129,9.0,1.0,0.0
2412,17,9.0,,0.0
5962,298,3.0,0.0,0.0
992,141,4.0,2.0,0.0
4429,139,6.0,0.0,0.0
83,156,3.0,0.0,0.0
4478,264,6.0,0.0,0.0
764,182,5.0,1.0,0.0
2056,7,8.0,2.0,0.0
2493,190,,1.0,0.0
2161,245,4.0,1.0,0.0
4712,106,8.0,1.0,0.0
1915,188,5.0,0.0,0.0
1108,199,10.0,1.0,1.0
1800,2,4.0,1.0,1.0
144,161,7.0,1.0,0.0
3888,210,,1.0,1.0
2104,42,6.0,0.0,0.0
5532,187,8.0,1.0,0.0
4810,227,5.0,0.0,0.0
621,207,7.0,0.0,0.0
630,90,4.0,0.0,0.0
1577,33,5.0,2.0,1.0
2339,297,9.0,2.0,0.0
5176,217,5.0,0.0,0.0
1493,88,5.0,1.0,0.0
5521,224,6.0,1.0,0.0
5914,73,3.0,0.0,0.0
2367,89,8.0,1.0,0.0
3786,90,6.0,2.0,0.0
5154,188,5.0,1.0,0.0
1663,114,5.0,1.0,0.0
2503,286,8.0,2.0,1.0
3844,105,11.0,3.0,0.0
4943,160,6.0,0.0,0.0
1464,170,8.0,0.0,1.0
4592,162,4.0,0.0,0.0
2593,274,5.0,1.0,0.0
4271,40,6.0,,0.0
3055,144,6.0,0.0,0.0
3618,181,8.0,2.0,0.0
5284,75,8.0,3.0,1.0
4497,103,6.0,1.0,0.0
2256,173,8.0,2.0,1.0
609,56,8.0,1.0,0.0
4215,229,5.0,1.0,0.0
2330,66,6.0,3.0,0.0
1994,7,6.0,1.0,0.0
5743,108,8.0,1.0,0.0
3050,46,,0.0,0.0
4951,61,6.0,0.0,0.0
1519,250,6.0,1.0,1.0
1239,203,6.0,0.0,0.0
4772,102,6.0,0.0,0.0
1733,189,8.0,1.0,1.0
3245,127,6.0,1.0,0.0
3544,247,5.0,0.0,1.0
3852,61,9.0,3.0,1.0
1619,5,5.0,1.0,0.0
2785,287,5.0,0.0,0.0
114,61,10.0,1.0,0.0
934,240,6.0,1.0,0.0
461,176,4.0,0.0,0.0
1752,267,7.0,0.0,0.0
1022,267,4.0,0.0,0.0
1255,236,3.0,2.0,0.0
1603,101,7.0,2.0,0.0
588,264,,2.0,0.0
1509,262,7.0,0.0,0.0
3650,288,7.0,3.0,0.0
1058,234,,2.0,0.0
5782,57,7.0,1.0,0.0
5263,29,4.0,0.0,0.0
609,211,4.0,0.0,0.0
2211,216,11.0,1.0,1.0
2719,19,6.0,1.0,0.0
5301,107,4.0,1.0,0.0
5086,223,3.0,1.0,1.0
1754,65,5.0,,0.0
2392,81,12.0,1.0,2.0
1089,66,10.0,2.0,1.0
2291,103,10.0,,1.0
558,200,5.0,0.0,1.0
283,249,8.0,,1.0
5245,55,11.0,3.0,1.0
5634,111,7.0,1.0,0.0
1722,169,4.0,0.0,0.0
1299,163,4.0,0.0,0.0
1906,29,7.0,1.0,0.0
3006,195,4.0,1.0,0.0
4340,143,4.0,0.0,0.0
5771,21,4.0,,0.0
495,125,8.0,1.0,0.0
398,181,7.0,,0.0
1337,22,5.0,,1.0
1519,182,8.0,1.0,0.0
5164,287,5.0,1.0,1.0
233,150,7.0,1.0,0.0
5650,136,2.0,0.0,0.0
1309,91,3.0,0.0,0.0
4977,293,4.0,0.0,0.0
6951,18,9.0,0.0,0.0
2563,32,5.0,1.0,0.0
544,122,8.0,1.0,1.0
5847,261,3.0,1.0,0.0
1340,154,7.0,0.0,0.0
98,19,,1.0,0.0
430,7,7.0,0.0,0.0
3408,93,8.0,1.0,0.0
2024,6,5.0,0.0,0.0
2640,203,7.0,0.0,0.0
5102,111,5.0,2.0,1.0
1382,241,5.0,1.0,1.0
1172,260,7.0,1.0,0.0
1073,62,5.0,0.0,0.0
4250,225,4.0,0.0,
1280,234,4.0,0.0,0.0
3248,193,5.0,1.0,0.0
3718,21,6.0,0.0,0.0
4077,15,5.0,0.0,0.0
2491,138,3.0,1.0,0.0
1792,238,5.0,0.0,0.0
3617,17,6.0,1.0,0.0
4558,1,4.0,,0.0
2292,30,,2.0,1.0
1024,211,8.0,0.0,0.0
3202,257,5.0,0.0,0.0
2381,184,3.0,0.0,0.0
4268,134,4.0,0.0,1.0
4883,43,7.0,2.0,0.0
2658,191,4.0,0.0,0.0
2441,100,5.0,,0.0
1439,237,5.0,0.0,0.0
132,290,5.0,1.0,0.0
751,63,5.0,0.0,0.0
4433,133,7.0,1.0,0.0
3461,33,10.0,3.0,0.0
1517,170,,2.0,1.0
2471,199,9.0,2.0,0.0
865,206,7.0,1.0,0.0
2780,219,7.0,0.0,0.0
2317,204,7.0,1.0,
2972,94,3.0,0.0,0.0
1933,88,3.0,0.0,0.0
5759,196,,0.0,
4973,95,9.0,0.0,1.0
1337,27,2.0,0.0,0.0
1507,163,9.0,0.0,0.0
2408,34,8.0,,
4376,64,9.0,1.0,1.0
4105,186,5.0,0.0,2.0
7,142,6.0,3.0,1.0
3173,132,8.0,3.0,0.0
890,120,7.0,1.0,1.0
4886,42,8.0,3.0,1.0
2632,219,10.0,2.0,0.0
2052,278,6.0,1.0,0.0
5099,67,3.0,0.0,0.0
2218,256,3.0,0.0,0.0
5250,135,6.0,0.0,0.0
1973,232,4.0,,0.0
2862,93,,0.0,0.0
616,237,8.0,3.0,0.0
2617,109,3.0,0.0,0.0
2646,213,,1.0,0.0
5763,165,6.0,1.0,0.0
4426,84,7.0,0.0,0.0
2136,159,9.0,1.0,
4335,250,7.0,0.0,0.0
2408,199,7.0,1.0,1.0
510,227,4.0,1.0,0.0
2791,283,4.0,0.0,0.0
4991,194,6.0,0.0,1.0
813,29,4.0,2.0,0.0
5214,221,9.0,0.0,0.0
1412,290,7.0,0.0,0.0
2002,18,3.0,0.0,0.0
3879,286,5.0,2.0,0.0
5507,93,6.0,,0.0
6056,150,5.0,0.0,0.0
16,131,9.0,1.0,0.0
3630,164,8.0,2.0,0.0
2810,281,6.0,0.0,1.0
183,23,5.0,0.0,0.0
5089,165,5.0,1.0,1.0
676,149,,0.0,0.0
2655,192,6.0,1.0,0.0
175,216,7.0,1.0,0.0
2864,165,7.0,0.0,1.0
1814,102,10.0,2.0,0.0
3100,16,8.0,0.0,1.0
3748,158,,0.0,0.0
5408,274,2.0,0.0,0.0
622,134,6.0,1.0,0.0
674,174,8.0,2.0,3.0
2495,297,9.0,0.0,2.0
3137,7,6.0,1.0,0.0
1744,293,6.0,0.0,0.0
1499,26,7.0,2.0,0.0
4767,65,10.0,1.0,1.0
4528,238,5.0,0.0,0.0
4829,154,9.0,0.0,
5270,50,4.0,1.0,0.0
1863,119,11.0,,1.0
4776,30,,1.0,0.0
3204,87,3.0,0.0,0.0
3918,162,3.0,1.0,0.0
2937,240,4.0,,0.0
833,46,5.0,1.0,0.0
4721,67,12.0,0.0,2.0
130,252,9.0,1.0,
3026,19,8.0,1.0,0.0
1923,186,5.0,2.0,1.0
2773,287,5.0,0.0,0.0
77,243,7.0,1.0,0.0
3823,141,9.0,3.0,0.0
3483,29,6.0,1.0,0.0
3194,31,8.0,0.0,0.0
5692,180,8.0,0.0,1.0
451,169,5.0,2.0,0.0
5061,94,6.0,0.0,0.0
1278,231,3.0,1.0,0.0
3577,205,9.0,0.0,0.0
3749,283,7.0,2.0,0.0
3968,195,9.0,0.0,0.0
4349,26,10.0,3.0,
2662,220,6.0,,0.0
3888,55,6.0,0.0,0.0
962,300,9.0,1.0,0.0
734,173,5.0,1.0,1.0
1478,211,8.0,0.0,1.0
1307,208,4.0,0.0,1.0
3149,93,9.0,1.0,0.0
1332,225,7.0,0.0,0.0
2746,26,12.0,1.0,0.0
4187,250,6.0,,0.0
830,149,4.0,0.0,1.0
3472,248,,1.0,1.0
4528,25,2.0,0.0,0.0
4679,80,6.0,0.0,0.0
579,167,2.0,1.0,0.0
2191,150,7.0,3.0,1.0
1489,187,9.0,1.0,1.0
2365,139,11.0,0.0,0.0
3778,220,6.0,1.0,0.0
3182,132,8.0,1.0,1.0
3269,155,10.0,0.0,0.0
4580,66,5.0,1.0,0.0
2348,228,4.0,0.0,0.0
2175,183,6.0,1.0,0.0
1689,166,2.0,,0.0
2283,265,4.0,0.0,0.0
4884,206,5.0,0.0,0.0
3189,85,7.0,1.0,0.0
4313,186,10.0,2.0,0.0
2626,248,10.0,0.0,1.0
4746,92,3.0,0.0,0.0
6375,75,7.0,0.0,0.0
1862,84,6.0,1.0,1.0
395,155,10.0,2.0,1.0
2929,32,5.0,0.0,0.0
5981,57,7.0,0.0,0.0
5278,113,9.0,1.0,0.0
4763,121,8.0,0.0,0.0
5162,49,3.0,,0.0
2084,178,7.0,,0.0
5421,269,6.0,1.0,0.0
5345,196,12.0,0.0,0.0
3867,78,6.0,1.0,0.0
4351,6,6.0,1.0,0.0
2360,222,5.0,0.0,
3270,126,7.0,0.0,1.0
4135,252,6.0,0.0,0.0
904,227,7.0,0.0,1.0
5452,177,7.0,1.0,0.0
566,163,4.0,1.0,0.0
3755,124,2.0,1.0,0.0
140,135,5.0,0.0,1.0
552,212,6.0,0.0,0.0
1390,107,5.0,0.0,0.0
4449,202,4.0,0.0,0.0
1778,139,5.0,1.0,0.0
77,188,8.0,,
2828,105,4.0,,0.0
5285,135,6.0,1.0,0.0
3719,208,7.0,1.0,0.0
2118,25,4.0,0.0,0.0
1705,220,2.0,1.0,0.0
1412,116,10.0,2.0,2.0
4567,85,4.0,0.0,0.0
3267,260,8.0,0.0,0.0
4774,51,6.0,1.0,0.0
3227,299,6.0,1.0,0.0
1373,45,,0.0,0.0
3165,43,,0.0,0.0
3237,136,6.0,1.0,0.0
2683,178,5.0,0.0,0.0
5050,94,7.0,1.0,2.0
1416,100,9.0,0.0,2.0
2426,159,6.0,1.0,0.0
3918,288,5.0,0.0,0.0
4056,37,10.0,1.0,0.0
3549,228,6.0,1.0,0.0
193,166,6.0,1.0,0.0
3338,98,8.0,0.0,1.0
1299,191,2.0,0.0,0.0
39,7,4.0,1.0,0.0
5805,196,7.0,1.0,0.0
5296,233,5.0,1.0,0.0
4855,175,8.0,0.0,0.0
230,48,9.0,1.0,0.0
2887,8,5.0,0.0,0.0
4056,87,6.0,1.0,0.0
1110,154,8.0,0.0,1.0
2832,299,9.0,0.0,0.0
2411,50,13.0,4.0,1.0
5575,183,3.0,0.0,0.0
1234,149,5.0,0.0,1.0
2659,141,10.0,2.0,0.0
1201,51,3.0,1.0,0.0
3710,261,7.0,0.0,1.0
3928,257,7.0,1.0,0.0
403,266,4.0,1.0,0.0
3027,206,4.0,1.0,1.0
4075,168,5.0,1.0,
4801,198,8.0,0.0,1.0
5245,106,6.0,0.0,0.0
4758,151,3.0,0.0,0.0
5407,66,5.0,0.0,0.0
5662,285,6.0,0.0,1.0
2911,258,2.0,1.0,1.0
672,265,7.0,0.0,0.0
3115,121,4.0,,0.0
5137,162,4.0,1.0,0.0
3036,233,8.0,0.0,1.0
1634,95,3.0,0.0,0.0
5438,161,7.0,1.0,0.0
5905,162,9.0,3.0,0.0
1725,87,4.0,1.0,1.0
1926,113,7.0,1.0,1.0
1008,27,5.0,1.0,1.0
3081,54,,,0.0
4511,55,11.0,2.0,0.0
414,193,3.0,0.0,0.0
5179,88,6.0,1.0,1.0
841,175,3.0,0.0,0.0
3466,57,8.0,0.0,0.0
5478,163,8.0,0.0,0.0
4928,60,5.0,0.0,1.0
5537,262,4.0,0.0,0.0
5123,131,6.0,1.0,1.0
2269,196,9.0,1.0,1.0
5351,7,9.0,1.0,1.0
4988,67,1.0,0.0,0.0
1742,38,5.0,1.0,0.0
271,129,10.0,0.0,0.0
4343,11,7.0,2.0,0.0
2547,62,7.0,0.0,0.0
4048,265,6.0,1.0,0.0
993,133,5.0,3.0,0.0
3164,296,6.0,0.0,0.0
6026,289,9.0,4.0,1.0
2829,248,4.0,1.0,0.0
723,30,4.0,0.0,0.0
4363,253,5.0,1.0,0.0
1448,127,6.0,0.0,0.0
4320,168,3.0,1.0,0.0
3766,279,3.0,1.0,0.0
61,36,5.0,2.0,0.0
4795,252,,2.0,
2922,129,6.0,0.0,0.0
2640,197,5.0,,0.0
3473,93,3.0,1.0,0.0
2545,191,5.0,0.0,0.0
3213,278,7.0,1.0,0.0
2189,136,5.0,0.0,1.0
3820,94,,0.0,0.0
769,232,8.0,0.0,0.0
1152,184,4.0,1.0,0.0
547,135,5.0,1.0,3.0
3794,110,1.0,0.0,0.0
4476,64,,1.0,1.0
4268,13,2.0,0.0,0.0
2106,228,4.0,0.0,0.0
2945,201,7.0,0.0,1.0
4566,272,8.0,0.0,0.0
1630,47,5.0,1.0,0.0
4946,143,,1.0,0.0
193,261,3.0,1.0,0.0
5891,89,6.0,0.0,0.0
2682,110,5.0,0.0,0.0
5578,172,8.0,,0.0
5552,237,8.0,1.0,2.0
5080,292,8.0,0.0,
5479,274,10.0,,2.0
1566,215,7.0,1.0,1.0
1195,178,7.0,1.0,0.0
3070,93,4.0,1.0,
3360,44,2.0,0.0,0.0
3171,186,9.0,2.0,0.0
1335,209,7.0,3.0,0.0
2063,300,6.0,0.0,0.0
4770,1,5.0,0.0,0.0
999,78,8.0,2.0,0.0
2786,258,8.0,0.0,0.0
5202,264,9.0,2.0,0.0
99,220,9.0,0.0,2.0
4887,138,5.0,2.0,0.0
1911,265,7.0,1.0,0.0
690,263,4.0,0.0,1.0
2866,163,6.0,1.0,0.0
2003,164,4.0,0.0,0.0
1373,183,,2.0,0.0
424,258,13.0,2.0,1.0
3442,23,9.0,1.0,0.0
580,234,4.0,1.0,0.0
1707,214,7.0,1.0,0.0
1389,282,,0.0,0.0
5327,170,6.0,0.0,0.0
1621,279,5.0,0.0,1.0
3242,78,6.0,0.0,0.0
1405,165,2.0,0.0,0.0
5219,125,4.0,0.0,1.0
3306,286,9.0,,1.0
3400,287,6.0,0.0,1.0
1999,211,3.0,0.0,0.0
5764,122,3.0,1.0,0.0
6395,88,5.0,0.0,0.0
3098,55,8.0,0.0,1.0
5321,96,,2.0,1.0
1068,129,3.0,0.0,0.0
311,267,6.0,1.0,0.0
5298,92,11.0,2.0,1.0
3359,222,6.0,1.0,0.0
5830,25,5.0,0.0,0.0
4990,237,4.0,1.0,0.0
383,8,6.0,0.0,0.0
2108,114,6.0,0.0,1.0
5523,187,6.0,,1.0
3269,238,8.0,2.0,0.0
5637,179,5.0,0.0,0.0
2324,14,6.0,1.0,0.0
2670,136,5.0,0.0,0.0
1264,42,6.0,1.0,0.0
4278,259,3.0,1.0,0.0
1997,298,5.0,0.0,0.0
1993,163,5.0,0.0,0.0
3452,52,5.0,0.0,0.0
4430,210,3.0,0.0,0.0
2445,258,6.0,2.0,1.0
4207,77,5.0,0.0,0.0
993,104,5.0,1.0,0.0
1840,193,8.0,0.0,0.0
1751,199,6.0,1.0,1.0
3038,137,4.0,0.0,0.0
1727,48,11.0,1.0,0.0
3755,199,6.0,2.0,0.0
5860,50,8.0,0.0,0.0
4814,195,5.0,,
3980,281,,1.0,1.0
3931,161,8.0,0.0,0.0
2361,250,9.0,0.0,0.0
3549,140,3.0,1.0,0.0
199,266,5.0,0.0,0.0
3849,255,5.0,0.0,1.0
2772,128,4.0,0.0,0.0
2416,121,15.0,2.0,0.0
4332,94,8.0,0.0,1.0
3518,46,,0.0,1.0
4900,19,6.0,0.0,1.0
5344,233,7.0,1.0,1.0
1155,177,7.0,0.0,1.0
5233,89,5.0,1.0,0.0
1808,72,3.0,0.0,0.0
4483,29,5.0,0.0,1.0
2490,231,7.0,1.0,0.0
1175,212,6.0,1.0,0.0
504,131,6.0,1.0,1.0
5700,258,8.0,2.0,0.0
2726,231,7.0,1.0,0.0
969,279,8.0,0.0,0.0
5986,318,7.0,0.0,0.0
5358,160,5.0,0.0,0.0
616,27,5.0,2.0,0.0
5949,237,7.0,0.0,1.0
5281,138,,,0.0
3667,162,4.0,0.0,0.0
1381,201,6.0,1.0,1.0
1219,170,5.0,1.0,0.0
2616,141,7.0,1.0,0.0
3773,284,6.0,0.0,
5670,117,4.0,0.0,0.0
3611,159,7.0,0.0,0.0
3825,136,12.0,0.0,1.0
552,226,8.0,0.0,1.0
5894,71,2.0,0.0,0.0
3808,184,9.0,0.0,1.0
1840,158,,0.0,0.0
2834,100,5.0,1.0,0.0
5792,213,,0.0,0.0
4052,176,11.0,1.0,0.0
292,270,6.0,1.0,0.0
5271,204,1.0,1.0,0.0
1038,33,9.0,1.0,1.0
2094,246,5.0,0.0,0.0
4739,128,6.0,0.0,0.0
2833,122,,0.0,0.0
4548,110,5.0,0.0,0.0
1338,81,8.0,1.0,0.0
877,33,6.0,1.0,1.0
5298,166,,1.0,0.0
6029,62,2.0,1.0,0.0
4576,249,3.0,2.0,0.0
1763,156,6.0,2.0,0.0
3118,170,12.0,1.0,0.0
1211,79,5.0,0.0,1.0
3862,25,,1.0,2.0
5020,228,5.0,0.0,0.0
130,204,5.0,,0.0
699,7,5.0,1.0,0.0
3638,250,8.0,0.0,0.0
4162,160,11.0,1.0,0.0
3007,24,5.0,1.0,0.0
1006,279,5.0,0.0,0.0
5019,226,6.0,1.0,0.0
5255,224,5.0,2.0,0.0
264,141,4.0,0.0,0.0
1238,32,1.0,0.0,
658,203,2.0,0.0,0.0
2791,72,7.0,1.0,0.0
4060,288,4.0,1.0,0.0
5926,83,2.0,0.0,0.0
454,82,7.0,2.0,0.0
3579,102,10.0,1.0,0.0
245,105,6.0,2.0,2.0
1657,209,4.0,2.0,0.0
3780,299,8.0,1.0,0.0
5253,291,7.0,3.0,
5975,123,11.0,2.0,0.0
5837,53,,1.0,0.0
1853,161,8.0,0.0,0.0
2605,289,6.0,1.0,0.0
442,110,4.0,0.0,0.0
3679,288,3.0,2.0,0.0
1528,289,8.0,1.0,2.0
1043,97,4.0,1.0,0.0
5278,134,3.0,0.0,0.0
3959,87,5.0,2.0,1.0
1983,18,5.0,0.0,0.0
1140,200,3.0,0.0,0.0
2878,57,4.0,,0.0
1914,266,3.0,1.0,0.0
5622,35,7.0,1.0,0.0
705,250,7.0,2.0,2.0
5109,88,8.0,2.0,0.0
1615,280,10.0,1.0,0.0
3669,292,4.0,1.0,
5206,197,6.0,1.0,0.0
4576,244,3.0,0.0,0.0
4250,230,8.0,,0.0
